"MatchId";"Opponent";"Team";"Min.x";"Pts";"O";"D";"T";"As";"St";"To";"Fv";"Ag";"Cm";"Rv";"PIR";"x2M";"x2A";"x3M";"x3A";"FTM";"FTA";"Local";"Min.y";"Pts_Opp";"O_Opp";"D_Opp";"T_Opp";"As_Opp";"St_Opp";"To_Opp";"Fv_Opp";"Ag_Opp";"Cm_Opp";"Rv_Opp";"PIR_Opp";"x2M_Opp";"x2A_Opp";"x3M_Opp";"x3A_Opp";"FTM_Opp";"FTA_Opp";"Poss";"Off_Rat";"Def_Rat";"eFG";"eFG_Opp";"TS";"TS_Opp";"Off_Reb";"Def_Reb";"Pct_ass";"Pct_ass_opp";"Pct_To";"Pct_To_opp";"FTR";"FTR_opp";"Win";"Expected_Wins";"Off_Reb_Opp"
47;"Anadolu Efes Istanbul";"Panathinaikos OPAP Athens";200;86;9;30;39;19;6;12;3;1;21;18;103;25;43;9;20;9;14;1;200;70;14;25;39;13;8;12;1;3;18;20;72;20;36;6;30;12;18;71,6;1,20111731843575;0,977653631284916;0,611111111111111;0,439393939393939;1,24349334875651;0,946969696969697;0,264705882352941;0,681818181818182;0,26536312849162;0,181564245810056;0,167597765363129;0,167597765363129;0,142857142857143;0,181818181818182;1;0,946945846883355;0,318181818181818
47;"Panathinaikos OPAP Athens";"Anadolu Efes Istanbul";200;70;14;25;39;13;8;12;1;3;18;20;72;20;36;6;30;12;18;0;200;86;9;30;39;19;6;12;3;1;21;18;103;25;43;9;20;9;14;71,2;0,98314606741573;1,20786516853933;0,439393939393939;0,611111111111111;0,946969696969697;1,24349334875651;0,318181818181818;0,735294117647059;0,182584269662921;0,26685393258427;0,168539325842697;0,168539325842697;0,181818181818182;0,142857142857143;0;0,0530541531166448;0,264705882352941
48;"CSKA Moscow";"Zenit St Petersburg";200;70;6;20;26;19;6;16;0;4;20;21;71;22;41;6;14;8;12;1;200;87;10;21;31;22;12;14;4;0;21;20;108;12;24;16;33;15;19;69,8;1,00286532951289;1,24641833810888;0,563636363636364;0,631578947368421;1,16124751161248;1,33108935128519;0,222222222222222;0,666666666666667;0,272206303724928;0,315186246418338;0,229226361031519;0,200573065902579;0,145454545454545;0,263157894736842;0;0,045486757704626;0,333333333333333
48;"Zenit St Petersburg";"CSKA Moscow";200;87;10;21;31;22;12;14;4;0;21;20;108;12;24;16;33;15;19;0;200;70;6;20;26;19;6;16;0;4;20;21;71;22;41;6;14;8;12;68,6;1,26822157434402;1,02040816326531;0,631578947368421;0,563636363636364;1,33108935128519;1,16124751161248;0,333333333333333;0,777777777777778;0,32069970845481;0,276967930029155;0,204081632653061;0,233236151603499;0,263157894736842;0,145454545454545;1;0,954513242295374;0,222222222222222
49;"Fenerbahce Beko Istanbul";"Zalgiris Kaunas";200;79;7;25;32;16;6;19;0;0;26;25;89;20;33;7;15;18;21;0;200;76;10;13;23;15;7;12;0;0;25;26;67;18;38;8;21;16;26;68,4;1,15497076023392;1,11111111111111;0,635416666666667;0,508474576271186;1,3801537386443;1,07893242475866;0,35;0,714285714285714;0,233918128654971;0,219298245614035;0,277777777777778;0,175438596491228;0,375;0,271186440677966;1;0,632278283091018;0,285714285714286
49;"Zalgiris Kaunas";"Fenerbahce Beko Istanbul";200;76;10;13;23;15;7;12;0;0;25;26;67;18;38;8;21;16;26;1;200;79;7;25;32;16;6;19;0;0;26;25;89;20;33;7;15;18;21;71,4;1,06442577030812;1,10644257703081;0,508474576271186;0,635416666666667;1,07893242475866;1,3801537386443;0,285714285714286;0,65;0,210084033613445;0,224089635854342;0,168067226890756;0,266106442577031;0,271186440677966;0,375;0;0,367721716908983;0,35
5;"KIROLBET Baskonia Vitoria-Gasteiz";"Zalgiris Kaunas";200;58;17;22;39;13;6;17;1;7;16;22;52;13;36;8;25;8;15;1;200;70;7;27;34;11;8;15;7;1;22;16;75;22;35;6;21;8;13;67;0,865671641791045;1,04477611940298;0,409836065573771;0,553571428571429;0,857988165680473;1,13415424497732;0,386363636363636;0,758620689655172;0,194029850746269;0,164179104477612;0,253731343283582;0,223880597014925;0,131147540983607;0,142857142857143;0;0,0670613706434092;0,241379310344828
5;"Zalgiris Kaunas";"KIROLBET Baskonia Vitoria-Gasteiz";200;70;7;27;34;11;8;15;7;1;22;16;75;22;35;6;21;8;13;0;200;58;17;22;39;13;6;17;1;7;16;22;52;13;36;8;25;8;15;69,2;1,01156069364162;0,838150289017341;0,553571428571429;0,409836065573771;1,13415424497732;0,857988165680473;0,241379310344828;0,613636363636364;0,158959537572254;0,187861271676301;0,216763005780347;0,245664739884393;0,142857142857143;0,131147540983607;1;0,932938629356591;0,386363636363636
50;"LDLC ASVEL Villeurbanne";"Valencia Basket";200;81;10;24;34;21;4;11;0;2;16;27;104;18;32;8;21;21;28;1;200;72;8;19;27;15;3;11;2;0;27;16;63;20;34;8;26;8;10;65,2;1,24233128834356;1,10429447852761;0,566037735849057;0,533333333333333;1,24004898958971;1,11801242236025;0,344827586206897;0,75;0,322085889570552;0,230061349693252;0,168711656441718;0,168711656441718;0,39622641509434;0,133333333333333;1;0,838750779919325;0,25
50;"Valencia Basket";"LDLC ASVEL Villeurbanne";200;72;8;19;27;15;3;11;2;0;27;16;63;20;34;8;26;8;10;0;200;81;10;24;34;21;4;11;0;2;16;27;104;18;32;8;21;21;28;67;1,07462686567164;1,2089552238806;0,533333333333333;0,566037735849057;1,11801242236025;1,24004898958971;0,25;0,655172413793103;0,223880597014925;0,313432835820896;0,164179104477612;0,164179104477612;0,133333333333333;0,39622641509434;0;0,161249220080676;0,344827586206897
51;"AX Armani Exchange Milan";"FC Barcelona";200;70;9;25;34;13;9;12;1;4;18;24;74;17;39;7;21;15;22;0;200;83;8;31;39;16;7;13;4;1;24;18;93;17;38;14;28;7;8;71,8;0,974930362116992;1,15598885793872;0,458333333333333;0,575757575757576;1,00459242250287;1,19390103567319;0,225;0,757575757575758;0,181058495821727;0,222841225626741;0,167130919220056;0,181058495821727;0,25;0,106060606060606;0;0,0843364281725844;0,242424242424242
51;"FC Barcelona";"AX Armani Exchange Milan";200;83;8;31;39;16;7;13;4;1;24;18;93;17;38;14;28;7;8;1;200;70;9;25;34;13;9;12;1;4;18;24;74;17;39;7;21;15;22;74,2;1,11859838274933;0,943396226415094;0,575757575757576;0,458333333333333;1,19390103567319;1,00459242250287;0,242424242424242;0,775;0,215633423180593;0,175202156334232;0,175202156334232;0,161725067385445;0,106060606060606;0,25;1;0,915663571827415;0,225
52;"Maccabi FOX Tel Aviv";"Olympiacos Piraeus";200;65;7;25;32;10;5;11;2;3;21;23;55;18;41;6;21;11;20;1;200;90;7;32;39;19;7;11;3;2;23;20;106;20;35;13;28;11;17;74;0,878378378378378;1,21621621621622;0,435483870967742;0,626984126984127;0,918079096045198;1,27695800227015;0,179487179487179;0,78125;0,135135135135135;0,256756756756757;0,148648648648649;0,148648648648649;0,17741935483871;0,174603174603175;0;0,0103956928096074;0,21875
52;"Olympiacos Piraeus";"Maccabi FOX Tel Aviv";200;90;7;32;39;19;7;11;3;2;23;20;106;20;35;13;28;11;17;0;200;65;7;25;32;10;5;11;2;3;21;23;55;18;41;6;21;11;20;73,8;1,21951219512195;0,880758807588076;0,626984126984127;0,435483870967742;1,27695800227015;0,918079096045198;0,21875;0,82051282051282;0,257452574525745;0,13550135501355;0,149051490514905;0,149051490514905;0,174603174603175;0,17741935483871;1;0,989604307190393;0,17948717948718
53;"FC Bayern Munich";"KIROLBET Baskonia Vitoria-Gasteiz";200;93;13;29;42;15;5;14;6;4;22;26;117;20;38;12;22;17;19;1;200;60;5;16;21;9;5;10;4;6;27;22;40;14;35;6;18;14;19;68,6;1,35568513119534;0,87463556851312;0,633333333333333;0,433962264150943;1,36044470450556;0,977835723598436;0,448275862068966;0,852941176470588;0,21865889212828;0,131195335276968;0,204081632653061;0,145772594752187;0,283333333333333;0,264150943396226;1;0,997840181712743;0,147058823529412
53;"KIROLBET Baskonia Vitoria-Gasteiz";"FC Bayern Munich";200;60;5;16;21;9;5;10;4;6;27;22;40;14;35;6;18;14;19;0;200;93;13;29;42;15;5;14;6;4;22;26;117;20;38;12;22;17;19;65,6;0,914634146341463;1,41768292682927;0,433962264150943;0,633333333333333;0,977835723598436;1,36044470450556;0,147058823529412;0,551724137931034;0,13719512195122;0,228658536585366;0,152439024390244;0,213414634146341;0,264150943396226;0,283333333333333;0;0,00215981828725701;0,448275862068966
54;"ALBA Berlin";"Real Madrid";200;85;6;26;32;22;13;18;4;2;17;25;112;22;32;7;20;20;29;1;200;71;11;23;34;14;8;20;2;4;25;17;56;20;38;8;26;7;12;75,6;1,12433862433862;0,939153439153439;0,625;0,5;1,31253860407659;1,02482678983834;0,206896551724138;0,702702702702703;0,291005291005291;0,185185185185185;0,238095238095238;0,264550264550265;0,384615384615385;0,109375;1;0,925504433737723;0,297297297297297
54;"Real Madrid";"ALBA Berlin";200;71;11;23;34;14;8;20;2;4;25;17;56;20;38;8;26;7;12;0;200;85;6;26;32;22;13;18;4;2;17;25;112;22;32;7;20;20;29;77,8;0,912596401028278;1,09254498714653;0,5;0,625;1,02482678983834;1,31253860407659;0,297297297297297;0,793103448275862;0,179948586118252;0,282776349614396;0,25706940874036;0,231362467866324;0,109375;0,384615384615385;0;0,0744955662622767;0,206896551724138
55;"Khimki Moscow Region";"Zenit St Petersburg";200;73;14;17;31;19;8;17;1;2;14;20;79;20;34;9;30;6;11;1;200;87;11;22;33;24;11;14;2;1;20;14;104;22;35;12;28;7;10;71,4;1,02240896358543;1,21848739495798;0,5234375;0,634920634920635;1,06042998256827;1,29080118694362;0,388888888888889;0,607142857142857;0,266106442577031;0,336134453781513;0,238095238095238;0,196078431372549;0,09375;0,111111111111111;0;0,0789804081281924;0,392857142857143
55;"Zenit St Petersburg";"Khimki Moscow Region";200;87;11;22;33;24;11;14;2;1;20;14;104;22;35;12;28;7;10;0;200;73;14;17;31;19;8;17;1;2;14;20;79;20;34;9;30;6;11;70;1,24285714285714;1,04285714285714;0,634920634920635;0,5234375;1,29080118694362;1,06042998256827;0,392857142857143;0,611111111111111;0,342857142857143;0,271428571428571;0,2;0,242857142857143;0,111111111111111;0,09375;1;0,921019591871808;0,388888888888889
56;"Crvena Zvezda mts Belgrade";"Real Madrid";200;75;14;26;40;13;7;7;7;3;18;18;89;19;38;10;31;7;10;0;200;60;7;24;31;11;2;12;3;7;18;18;52;12;31;8;21;12;16;66;1,13636363636364;0,909090909090909;0,492753623188406;0,461538461538462;1,02179836512262;1,01626016260163;0,368421052631579;0,787878787878788;0,196969696969697;0,166666666666667;0,106060606060606;0,181818181818182;0,101449275362319;0,230769230769231;1;0,957872329434476;0,212121212121212
56;"Real Madrid";"Crvena Zvezda mts Belgrade";200;60;7;24;31;11;2;12;3;7;18;18;52;12;31;8;21;12;16;1;200;75;14;26;40;13;7;7;7;3;18;18;89;19;38;10;31;7;10;63,4;0,946372239747634;1,18296529968454;0,461538461538462;0,492753623188406;1,01626016260163;1,02179836512262;0,212121212121212;0,631578947368421;0,173501577287066;0,205047318611987;0,189274447949527;0,110410094637224;0,230769230769231;0,101449275362319;0;0,0421276705655236;0,368421052631579
57;"Anadolu Efes Istanbul";"Olympiacos Piraeus";200;67;12;20;32;14;5;17;2;2;16;15;61;16;32;8;28;11;14;1;200;86;5;24;29;14;10;12;2;2;15;16;100;20;33;12;22;10;15;70,6;0,94900849858357;1,21813031161473;0,466666666666667;0,690909090909091;1,01269649334946;1,3961038961039;0,333333333333333;0,8;0,198300283286119;0,198300283286119;0,240793201133145;0,169971671388102;0,183333333333333;0,181818181818182;0;0,0294501010384008;0,2
57;"Olympiacos Piraeus";"Anadolu Efes Istanbul";200;86;5;24;29;14;10;12;2;2;15;16;100;20;33;12;22;10;15;0;200;67;12;20;32;14;5;17;2;2;16;15;61;16;32;8;28;11;14;68;1,26470588235294;0,985294117647059;0,690909090909091;0,466666666666667;1,3961038961039;1,01269649334946;0,2;0,666666666666667;0,205882352941176;0,205882352941176;0,176470588235294;0,25;0,181818181818182;0,183333333333333;1;0,970549898961599;0,333333333333333
58;"ALBA Berlin";"Maccabi FOX Tel Aviv";200;104;8;28;36;21;12;15;0;2;24;22;123;25;41;11;22;21;25;1;200;78;11;20;31;17;8;20;2;0;22;24;76;21;40;8;25;12;18;80;1,3;0,975;0,658730158730159;0,507692307692308;1,40540540540541;1,06966538672518;0,285714285714286;0,717948717948718;0,2625;0,2125;0,1875;0,25;0,333333333333333;0,184615384615385;1;0,982493973457317;0,282051282051282
58;"Maccabi FOX Tel Aviv";"ALBA Berlin";200;78;11;20;31;17;8;20;2;0;22;24;76;21;40;8;25;12;18;0;200;104;8;28;36;21;12;15;0;2;24;22;123;25;41;11;22;21;25;81,2;0,960591133004926;1,2807881773399;0,507692307692308;0,658730158730159;1,06966538672518;1,40540540540541;0,282051282051282;0,714285714285714;0,20935960591133;0,258620689655172;0,246305418719212;0,184729064039409;0,184615384615385;0,333333333333333;0;0,0175060265426828;0,285714285714286
59;"AX Armani Exchange Milan";"KIROLBET Baskonia Vitoria-Gasteiz";200;74;7;23;30;14;9;19;1;2;21;21;72;22;36;8;22;6;13;0;200;81;2;24;26;14;9;14;2;1;21;21;90;16;30;10;22;19;20;75,2;0,984042553191489;1,07712765957447;0,586206896551724;0,596153846153846;1,16133082234777;1,33223684210526;0,225806451612903;0,92;0,186170212765957;0,186170212765957;0,252659574468085;0,186170212765957;0,103448275862069;0,365384615384615;0;0,220049684419527;0,08
59;"KIROLBET Baskonia Vitoria-Gasteiz";"AX Armani Exchange Milan";200;81;2;24;26;14;9;14;2;1;21;21;90;16;30;10;22;19;20;1;200;74;7;23;30;14;9;19;1;2;21;21;72;22;36;8;22;6;13;72;1,125;1,02777777777778;0,596153846153846;0,586206896551724;1,33223684210526;1,16133082234777;0,08;0,774193548387097;0,194444444444444;0,194444444444444;0,194444444444444;0,263888888888889;0,365384615384615;0,103448275862069;1;0,779950315580473;0,225806451612903
6;"Anadolu Efes Istanbul";"FC Barcelona";200;74;11;33;44;21;8;14;5;2;18;15;98;18;37;11;27;5;5;0;200;64;13;24;37;18;4;10;2;5;15;18;65;14;32;10;39;6;7;69;1,07246376811594;0,927536231884058;0,5390625;0,408450704225352;1,1178247734139;0,863930885529158;0,314285714285714;0,717391304347826;0,304347826086957;0,260869565217391;0,202898550724638;0,144927536231884;0,078125;0,0845070422535211;1;0,884172292496917;0,282608695652174
6;"FC Barcelona";"Anadolu Efes Istanbul";200;64;13;24;37;18;4;10;2;5;15;18;65;14;32;10;39;6;7;1;200;74;11;33;44;21;8;14;5;2;18;15;98;18;37;11;27;5;5;70,8;0,903954802259887;1,04519774011299;0,408450704225352;0,5390625;0,863930885529158;1,1178247734139;0,282608695652174;0,685714285714286;0,254237288135593;0,296610169491525;0,141242937853107;0,19774011299435;0,0845070422535211;0,078125;0;0,115827707503083;0,314285714285714
60;"FC Bayern Munich";"Fenerbahce Beko Istanbul";200;90;3;17;20;24;6;9;3;0;22;20;109;20;30;12;24;14;15;1;200;82;12;18;30;20;4;13;0;3;20;22;90;22;39;9;20;11;15;66;1,36363636363636;1,24242424242424;0,703703703703704;0,601694915254237;1,48514851485149;1,25;0,142857142857143;0,586206896551724;0,363636363636364;0,303030303030303;0,136363636363636;0,196969696969697;0,259259259259259;0,186440677966102;1;0,786384119407497;0,413793103448276
60;"Fenerbahce Beko Istanbul";"FC Bayern Munich";200;82;12;18;30;20;4;13;0;3;20;22;90;22;39;9;20;11;15;0;200;90;3;17;20;24;6;9;3;0;22;20;109;20;30;12;24;14;15;66;1,24242424242424;1,36363636363636;0,601694915254237;0,703703703703704;1,25;1,48514851485149;0,413793103448276;0,857142857142857;0,303030303030303;0,363636363636364;0,196969696969697;0,136363636363636;0,186440677966102;0,259259259259259;0;0,213615880592503;0,142857142857143
61;"FC Barcelona";"Zalgiris Kaunas";200;86;8;13;21;19;5;10;0;0;19;17;87;21;31;11;30;11;14;1;200;93;16;22;38;24;8;12;0;0;18;19;121;25;39;8;22;19;22;68,6;1,2536443148688;1,35568513119534;0,614754098360656;0,60655737704918;1,28052412150089;1,31578947368421;0,266666666666667;0,448275862068966;0,276967930029155;0,349854227405248;0,145772594752187;0,174927113702624;0,180327868852459;0,311475409836066;0;0,250578232266183;0,551724137931034
61;"Zalgiris Kaunas";"FC Barcelona";200;93;16;22;38;24;8;12;0;0;18;19;121;25;39;8;22;19;22;0;200;86;8;13;21;19;5;10;0;0;19;17;87;21;31;11;30;11;14;65,8;1,41337386018237;1,30699088145897;0,60655737704918;0,614754098360656;1,31578947368421;1,28052412150089;0,551724137931034;0,733333333333333;0,364741641337386;0,288753799392097;0,182370820668693;0,151975683890578;0,311475409836066;0,180327868852459;1;0,749421767733817;0,266666666666667
62;"Panathinaikos OPAP Athens";"Valencia Basket";200;80;4;25;29;20;5;13;3;3;19;18;83;18;35;11;28;11;14;0;200;91;6;29;35;19;6;14;3;3;18;19;105;24;45;10;19;13;16;77,6;1,03092783505155;1,17268041237113;0,547619047619048;0,609375;1,15673799884326;1,28096846846847;0,121212121212121;0,806451612903226;0,257731958762887;0,244845360824742;0,167525773195876;0,180412371134021;0,174603174603175;0,203125;0;0,141406094271194;0,193548387096774
62;"Valencia Basket";"Panathinaikos OPAP Athens";200;91;6;29;35;19;6;14;3;3;18;19;105;24;45;10;19;13;16;1;200;80;4;25;29;20;5;13;3;3;19;18;83;18;35;11;28;11;14;78,4;1,16071428571429;1,02040816326531;0,609375;0,547619047619048;1,28096846846847;1,15673799884326;0,193548387096774;0,878787878787879;0,24234693877551;0,255102040816327;0,178571428571429;0,165816326530612;0,203125;0,174603174603175;1;0,858593905728806;0,121212121212121
63;"CSKA Moscow";"LDLC ASVEL Villeurbanne";200;67;9;27;36;9;3;14;1;2;21;23;60;11;31;9;25;18;24;1;200;66;8;28;36;13;5;15;2;1;23;21;63;20;34;5;23;11;20;70,6;0,94900849858357;0,934844192634561;0,4375;0,482456140350877;1,00661057692308;1,00303951367781;0,243243243243243;0,771428571428571;0,127478753541076;0,18413597733711;0,198300283286119;0,212464589235127;0,321428571428571;0,192982456140351;1;0,552439025793414;0,228571428571429
63;"LDLC ASVEL Villeurbanne";"CSKA Moscow";200;66;8;28;36;13;5;15;2;1;23;21;63;20;34;5;23;11;20;0;200;67;9;27;36;9;3;14;1;2;21;23;60;11;31;9;25;18;24;72;0,916666666666667;0,930555555555556;0,482456140350877;0,4375;1,00303951367781;1,00661057692308;0,228571428571429;0,756756756756757;0,180555555555556;0,125;0,208333333333333;0,194444444444444;0,192982456140351;0,321428571428571;0;0,447560974206586;0,243243243243243
64;"AX Armani Exchange Milan";"Khimki Moscow Region";200;87;5;27;32;17;5;12;5;1;17;11;97;21;34;12;27;9;11;1;200;79;7;23;30;19;7;10;1;5;11;17;86;16;37;12;27;11;16;72,4;1,20165745856354;1,09116022099448;0,639344262295082;0,53125;1,32138517618469;1,11204954954955;0,178571428571429;0,794117647058823;0,234806629834254;0,262430939226519;0,165745856353591;0,138121546961326;0,147540983606557;0,171875;1;0,794202162604091;0,205882352941177
64;"Khimki Moscow Region";"AX Armani Exchange Milan";200;79;7;23;30;19;7;10;1;5;11;17;86;16;37;12;27;11;16;0;200;87;5;27;32;17;5;12;5;1;17;11;97;21;34;12;27;9;11;73,4;1,07629427792916;1,18528610354223;0,53125;0,639344262295082;1,11204954954955;1,32138517618469;0,205882352941176;0,821428571428571;0,258855585831063;0,231607629427793;0,136239782016349;0,163487738419619;0,171875;0,147540983606557;0;0,20579783739591;0,178571428571429
65;"Anadolu Efes Istanbul";"Zenit St Petersburg";200;88;12;16;28;26;8;8;2;4;26;17;93;23;43;10;27;12;13;0;200;90;7;24;31;20;2;17;4;2;17;26;112;22;30;7;22;25;27;71,2;1,23595505617978;1,26404494382022;0,542857142857143;0,625;1,162176439514;1,40889167188478;0,333333333333333;0,695652173913043;0,365168539325843;0,280898876404494;0,112359550561798;0,23876404494382;0,171428571428571;0,480769230769231;0;0,421987456110854;0,304347826086957
65;"Zenit St Petersburg";"Anadolu Efes Istanbul";200;90;7;24;31;20;2;17;4;2;17;26;112;22;30;7;22;25;27;1;200;88;12;16;28;26;8;8;2;4;26;17;93;23;43;10;27;12;13;72,8;1,23626373626374;1,20879120879121;0,625;0,542857142857143;1,40889167188478;1,162176439514;0,304347826086957;0,666666666666667;0,274725274725275;0,357142857142857;0,233516483516484;0,10989010989011;0,480769230769231;0,171428571428571;1;0,578012543889146;0,333333333333333
66;"ALBA Berlin";"Panathinaikos OPAP Athens";250;105;16;24;40;24;8;14;3;1;19;21;116;30;54;9;30;18;24;1;250;106;11;31;42;26;9;19;1;3;21;19;120;33;53;9;25;13;17;91,6;1,14628820960699;1,15720524017467;0,517857142857143;0,596153846153846;1,11040609137056;1,2400561534862;0,340425531914894;0,685714285714286;0,262008733624454;0,283842794759825;0,152838427947598;0,207423580786026;0,214285714285714;0,166666666666667;0;0,466872995585632;0,314285714285714
66;"Panathinaikos OPAP Athens";"ALBA Berlin";250;106;11;31;42;26;9;19;1;3;21;19;120;33;53;9;25;13;17;0;250;105;16;24;40;24;8;14;3;1;19;21;116;30;54;9;30;18;24;92,8;1,14224137931034;1,13146551724138;0,596153846153846;0,517857142857143;1,2400561534862;1,11040609137056;0,314285714285714;0,659574468085106;0,280172413793103;0,258620689655172;0,204741379310345;0,150862068965517;0,166666666666667;0,214285714285714;1;0,533127004414368;0,340425531914894
67;"KIROLBET Baskonia Vitoria-Gasteiz";"Maccabi FOX Tel Aviv";200;113;11;28;39;24;12;16;4;4;28;15;128;28;43;17;29;6;10;0;200;83;9;18;27;16;9;18;4;4;15;27;86;12;29;11;27;26;36;81;1,39506172839506;1,02469135802469;0,743055555555556;0,508928571428571;1,47905759162304;1,15534521158129;0,379310344827586;0,756756756756757;0,296296296296296;0,197530864197531;0,197530864197531;0,222222222222222;0,0833333333333333;0,464285714285714;1;0,986870289244711;0,243243243243243
67;"Maccabi FOX Tel Aviv";"KIROLBET Baskonia Vitoria-Gasteiz";200;83;9;18;27;16;9;18;4;4;15;27;86;12;29;11;27;26;36;1;200;113;11;28;39;24;12;16;4;4;28;15;128;28;43;17;29;6;10;79,4;1,04534005037783;1,42317380352645;0,508928571428571;0,743055555555556;1,15534521158129;1,47905759162304;0,243243243243243;0,620689655172414;0,201511335012594;0,302267002518892;0,226700251889169;0,201511335012594;0,464285714285714;0,0833333333333333;0;0,0131297107552886;0,379310344827586
68;"FC Barcelona";"Real Madrid";200;86;11;30;41;17;10;13;4;1;24;23;105;20;35;8;27;22;26;1;200;76;9;23;32;11;5;14;1;4;24;21;62;16;37;11;26;11;17;74,4;1,15591397849462;1,02150537634409;0,516129032258065;0,515873015873016;1,17102396514161;1,0783200908059;0,323529411764706;0,769230769230769;0,228494623655914;0,147849462365591;0,174731182795699;0,188172043010753;0,354838709677419;0,174603174603175;1;0,849488560492688;0,230769230769231
68;"Real Madrid";"FC Barcelona";200;76;9;23;32;11;5;14;1;4;24;21;62;16;37;11;26;11;17;0;200;86;11;30;41;17;10;13;4;1;24;23;105;20;35;8;27;22;26;74,8;1,01604278074866;1,14973262032086;0,515873015873016;0,516129032258065;1,0783200908059;1,17102396514161;0,230769230769231;0,676470588235294;0,147058823529412;0,227272727272727;0,18716577540107;0,17379679144385;0,174603174603175;0,354838709677419;0;0,150511439507311;0,323529411764706
69;"CSKA Moscow";"Fenerbahce Beko Istanbul";200;70;12;19;31;15;4;8;2;6;18;16;64;19;36;7;28;11;15;0;200;88;13;26;39;16;5;9;6;2;16;18;110;17;36;13;28;15;16;66;1,06060606060606;1,33333333333333;0,4609375;0,5703125;0,991501416430595;1,23873873873874;0,315789473684211;0,59375;0,227272727272727;0,242424242424242;0,121212121212121;0,136363636363636;0,171875;0,234375;0;0,0390236467107471;0,40625
69;"Fenerbahce Beko Istanbul";"CSKA Moscow";200;88;13;26;39;16;5;9;6;2;16;18;110;17;36;13;28;15;16;1;200;70;12;19;31;15;4;8;2;6;18;16;64;19;36;7;28;11;15;66,4;1,32530120481928;1,05421686746988;0,5703125;0,4609375;1,23873873873874;0,991501416430595;0,40625;0,684210526315789;0,240963855421687;0,225903614457831;0,135542168674699;0,120481927710843;0,234375;0,171875;1;0,960976353289253;0,315789473684211
7;"ALBA Berlin";"Zenit St Petersburg";200;65;9;23;32;19;5;13;4;4;17;19;68;16;35;7;26;12;16;0;200;85;11;31;42;23;5;10;4;4;19;17;106;19;40;13;29;8;8;71,4;0,910364145658263;1,19047619047619;0,434426229508197;0,557971014492754;0,955320399764844;1,17209045780474;0,225;0,676470588235294;0,266106442577031;0,322128851540616;0,182072829131653;0,140056022408964;0,19672131147541;0,115942028985507;0;0,0228498491044562;0,323529411764706
7;"Zenit St Petersburg";"ALBA Berlin";200;85;11;31;42;23;5;10;4;4;19;17;106;19;40;13;29;8;8;1;200;65;9;23;32;19;5;13;4;4;17;19;68;16;35;7;26;12;16;71,2;1,1938202247191;0,912921348314607;0,557971014492754;0,434426229508197;1,17209045780474;0,955320399764844;0,323529411764706;0,775;0,323033707865169;0,26685393258427;0,140449438202247;0,182584269662921;0,115942028985507;0,19672131147541;1;0,977150150895544;0,225
70;"Crvena Zvezda mts Belgrade";"LDLC ASVEL Villeurbanne";225;74;13;33;46;17;5;22;7;6;21;20;79;21;42;7;21;11;17;0;225;72;13;24;37;14;14;13;6;7;20;21;72;20;48;6;25;14;19;78,8;0,939086294416244;0,913705583756345;0,5;0,397260273972603;1,04994324631101;0,884955752212389;0,351351351351351;0,717391304347826;0,215736040609137;0,177664974619289;0,279187817258883;0,16497461928934;0,174603174603175;0,191780821917808;1;0,594737623453605;0,282608695652174
70;"LDLC ASVEL Villeurbanne";"Crvena Zvezda mts Belgrade";225;72;13;24;37;14;14;13;6;7;20;21;72;20;48;6;25;14;19;1;225;74;13;33;46;17;5;22;7;6;21;20;79;21;42;7;21;11;17;80,6;0,893300248138958;0,918114143920596;0,397260273972603;0,5;0,884955752212389;1,04994324631101;0,282608695652174;0,648648648648649;0,173697270471464;0,210918114143921;0,161290322580645;0,272952853598015;0,191780821917808;0,174603174603175;0;0,405262376546395;0,351351351351351
71;"Olympiacos Piraeus";"Zalgiris Kaunas";200;74;10;21;31;16;6;10;0;5;28;25;71;22;44;4;19;18;19;0;200;83;6;26;32;17;4;12;5;0;26;28;100;19;28;8;26;21;25;70,6;1,04815864022663;1,17563739376771;0,444444444444444;0,574074074074074;1,03699551569507;1,27692307692308;0,277777777777778;0,777777777777778;0,226628895184136;0,240793201133145;0,141643059490085;0,169971671388102;0,285714285714286;0,388888888888889;0;0,167025406754846;0,222222222222222
71;"Zalgiris Kaunas";"Olympiacos Piraeus";200;83;6;26;32;17;4;12;5;0;26;28;100;19;28;8;26;21;25;1;200;74;10;21;31;16;6;10;0;5;28;25;71;22;44;4;19;18;19;70;1,18571428571429;1,05714285714286;0,574074074074074;0,444444444444444;1,27692307692308;1,03699551569507;0,222222222222222;0,722222222222222;0,242857142857143;0,228571428571429;0,171428571428571;0,142857142857143;0,388888888888889;0,285714285714286;1;0,832974593245155;0,277777777777778
72;"FC Bayern Munich";"Valencia Basket";200;82;8;27;35;16;14;10;1;2;12;19;110;24;37;9;25;7;11;1;200;56;4;22;26;10;5;21;2;1;19;12;38;13;31;9;23;3;3;68,4;1,19883040935673;0,818713450292398;0,604838709677419;0,490740740740741;1,22681029323758;1,01229211858279;0,266666666666667;0,870967741935484;0,233918128654971;0,146198830409357;0,146198830409357;0,307017543859649;0,112903225806452;0,0555555555555556;1;0,995222960507646;0,129032258064516
